ID,fips_code,year,deck_cond,superstructure_cond,channel_cond,culvert_cond
005396,01,1947,6,6,6,N
005398,01,1956,5,6,6,N
005399,01,1956,5,6,6,N
005401,01,1956,5,5,5,N
005402,01,1956,7,7,6,N
005405,01,1956,6,7,6,N
005406,01,1956,6,7,6,N
005408,01,1956,N,N,7,7
005411,01,1956,6,6,7,N
005412,01,1958,6,6,7,N
005413,01,1958,6,6,7,N
005414,01,1958,6,6,7,N
005416,01,1956,N,N,6,6
005418,01,1956,N,N,6,6
005419,01,1956,N,N,6,6
005420,01,1956,N,N,6,6
005422,01,1993,N,N,8,8
005423,01,1956,7,7,7,N
005424,01,1956,6,7,6,N
005427,01,1956,N,N,7,7
005428,01,1956,N,N,7,7
005429,01,1956,N,N,7,7
005430,01,1956,5,4,6,N
005432,01,1956,6,5,6,N
005433,01,1956,6,6,6,N
005434,01,1956,7,6,6,N
005435,01,1956,7,6,6,N
005436,01,1956,N,N,6,6
005437,01,1956,6,6,6,N
005438,01,1956,6,7,6,N
005440,01,1956,7,6,N,N
005441,01,1956,7,5,N,N
005442,01,1956,7,6,N,N
005443,01,1956,6,7,6,N
005445,01,1956,N,N,5,6
005446,01,1956,N,N,7,7
005447,01,1956,7,7,5,N
005448,01,1956,N,N,6,6
005449,01,1956,N,N,7,7
005452,01,1956,7,7,6,N
005456,01,1956,4,5,N,N
005458,01,1956,N,N,7,7
005459,01,1956,N,N,7,6
005461,01,1956,7,6,N,N
005462,01,1956,N,N,5,6
005463,01,1956,7,7,7,N
005464,01,1992,N,N,7,7
005465,01,1956,7,7,6,N
005466,01,1956,7,7,6,N
005467,01,1956,N,N,6,5
005468,01,1956,N,N,6,6
005469,01,1956,7,7,7,N
005470,01,1956,N,N,7,7
005471,01,1956,N,N,7,7
005473,01,1956,7,7,7,N
005474,01,1956,6,5,6,N
005475,01,1956,N,N,6,7
005479,01,1956,N,N,7,7
005480,01,1956,N,N,6,7
005481,01,1956,6,6,6,N
005482,01,1991,7,7,7,N
005483,01,1956,N,N,7,7
005484,01,1956,7,7,5,N
005485,01,1956,7,7,5,N
005486,01,1956,N,N,4,6
005487,01,1956,7,3,7,N
005488,01,1956,7,7,6,N
005489,01,1956,7,5,7,N
005492,01,1956,7,7,7,N
005493,01,1956,N,N,7,7
005494,01,1956,N,N,7,7
005495,01,1956,N,N,6,5
005496,01,1956,N,N,6,7
005497,01,1956,N,N,7,7
005498,01,1956,N,N,7,7
005499,01,1956,N,N,7,7
005500,01,1956,N,N,7,7
005501,01,1956,N,N,7,7
005502,01,1956,5,5,7,N
005503,01,1956,N,N,6,6
005504,01,1956,N,N,6,6
005506,01,1956,N,N,7,7
005508,01,1956,7,7,7,N
005509,01,1956,5,6,5,N
005510,01,1956,7,8,8,N
005511,01,1956,7,7,7,N
005512,01,1956,8,8,7,N
005513,01,1956,N,N,6,6
005514,01,1956,6,5,5,N
005515,01,1956,8,7,6,N
005516,01,1956,N,N,5,6
005517,01,1956,N,N,8,7
005518,01,1956,N,N,5,6
005519,01,1956,N,N,8,6
005522,01,1956,7,7,7,N
005523,01,1956,7,7,7,N
005524,01,1956,7,7,7,N
005526,01,1956,N,N,7,7
005527,01,1956,N,N,7,7
005528,01,1956,7,6,7,N
005529,01,1956,7,7,7,N
005530,01,1956,N,N,5,6
005531,01,1956,N,N,7,7
005532,01,1956,6,6,6,N
005533,01,1956,6,6,6,N
005534,01,1956,7,7,N,N
005536,01,1956,N,N,6,6
005537,01,1956,N,N,5,6
005538,01,1956,N,N,6,7
005540,01,1956,7,6,7,N
005541,01,1956,N,N,6,5
005542,01,1956,6,6,6,N
005543,01,1956,6,6,6,N
005544,01,1956,N,N,6,7
005545,01,1956,N,N,6,7
005546,01,1956,N,N,6,7
005547,01,1956,7,7,8,N
005549,01,1956,N,N,5,6
005550,01,1956,N,N,5,5
005551,01,1956,N,N,5,5
005552,01,1956,N,N,7,7
005553,01,1956,N,N,7,6
005554,01,1956,N,N,6,7
005555,01,1956,6,6,6,N
005556,01,1956,6,6,6,N
005557,01,1992,N,N,5,7
005558,01,1956,N,N,6,5
005559,01,1956,7,7,6,N
005560,01,1956,5,6,7,N
005561,01,1956,N,N,7,7
005565,01,1956,6,6,5,N
005571,01,1956,5,6,5,N
005572,01,1956,6,6,8,N
005573,01,1956,5,6,7,N
005575,01,1956,6,5,N,N
005576,01,1956,5,6,6,N
005579,01,1956,N,N,7,6
005581,01,1956,6,7,5,N
005582,01,1956,5,4,5,N
005583,01,1956,5,6,5,N
005584,01,1956,N,N,7,7
005585,01,1956,6,7,6,N
005587,01,1956,N,N,5,7
005588,01,1956,N,N,5,6
005590,01,1956,N,N,5,7
005591,01,1956,N,N,6,6
005592,01,1956,N,N,6,6
005593,01,1956,N,N,7,6
005594,01,1956,N,N,7,8
005595,01,1956,N,N,8,8
005597,01,1956,6,6,N,N
005598,01,1956,N,N,6,7
005599,01,1956,N,N,6,6
005600,01,1956,N,N,6,7
005601,01,1956,N,N,6,6
005603,01,1957,5,5,4,N
005604,01,1957,N,N,7,6
005606,01,1956,7,7,7,N
005607,01,1956,N,N,7,6
005610,01,1956,5,6,5,N
005611,01,1992,7,8,7,N
005612,01,1956,5,6,7,N
005614,01,1956,N,N,7,7
005615,01,1956,N,N,7,6
005616,01,1956,N,N,7,7
005617,01,1956,6,7,7,N
005618,01,1956,7,7,5,N
005619,01,1956,N,N,6,6
005620,01,1956,N,N,6,7
005621,01,1956,N,N,6,7
005622,01,1956,N,N,7,6
005623,01,1956,N,N,7,7
005624,01,1956,N,N,5,7
005626,01,1956,N,N,7,7
005627,01,1956,N,N,7,7
005628,01,1956,6,6,7,N
005629,01,1956,N,N,7,7
005630,01,1956,7,7,6,N
005631,01,1956,6,5,5,N
005632,01,1956,7,7,6,N
005633,01,1956,N,N,6,6
005634,01,1956,N,N,6,6
005635,01,1957,N,N,7,7
005638,01,1956,N,N,6,6
005639,01,1956,7,6,6,N
005640,01,1956,N,N,6,7
005641,01,1956,N,N,4,4
005642,01,1964,7,7,6,N
005643,01,1966,7,7,5,N
005644,01,1956,N,N,6,7
005645,01,1956,6,7,7,N
005646,01,1956,6,7,7,N
005647,01,1956,6,7,7,N
005648,01,1956,6,7,6,N
005649,01,1956,5,7,6,N
005650,01,1956,N,N,7,7
005651,01,1956,N,N,7,7
005652,01,1956,6,6,6,N
005653,01,1956,6,7,6,N
005654,01,1956,6,7,5,N
005655,01,1956,7,7,7,N
005656,01,1956,7,7,7,N
005657,01,1956,7,7,6,N
005658,01,1956,5,5,6,N
005659,01,1956,5,7,7,N
005661,01,1956,N,N,6,6
005662,01,1956,7,7,5,N
005663,01,1956,6,7,6,N
005666,01,1956,N,N,7,7
005667,01,1956,N,N,7,7
005668,01,1956,N,N,7,7
005669,01,1956,N,N,6,6
005670,01,1956,7,6,7,N
005675,01,1956,N,N,7,6
005676,01,1956,7,6,8,N
005677,01,1956,6,5,5,N
005678,01,1956,N,N,6,7
005679,01,1956,N,N,6,7
005680,01,1956,N,N,7,7
005681,01,1956,N,N,6,5
005682,01,1956,N,N,5,6
005683,01,1956,N,N,6,5
005684,01,1956,5,5,5,N
005685,01,1956,6,5,6,N
005686,01,1956,5,5,5,N
005687,01,1956,7,7,6,N
005688,01,1956,N,N,6,6
005689,01,1956,N,N,6,7
005695,01,1956,6,5,6,N
005696,01,1957,5,6,6,N
005697,01,1900,N,N,7,6
005700,01,1900,6,3,7,N
005701,01,1957,7,7,7,N
005703,01,1926,N,N,7,7
005704,01,1926,N,N,7,6
005705,01,1928,5,5,5,N
005706,01,1928,N,N,7,6
005707,01,1928,N,N,6,7
005711,01,1930,N,N,6,5
005712,01,1930,5,6,5,N
005713,01,1930,N,N,6,5
005714,01,1931,N,N,6,7
005715,01,1931,N,N,5,3
005716,01,1933,N,N,6,6
005719,01,1937,5,7,6,N
005720,01,1937,5,6,7,N
005721,01,1939,5,6,6,N
005722,01,1939,5,5,5,N
005723,01,1941,N,N,5,5
005724,01,1957,6,6,6,N
005725,01,1957,6,6,6,N
005726,01,1957,5,6,7,N
005727,01,1957,5,6,7,N
005729,01,1957,5,7,6,N
005731,01,1957,4,4,4,N
005734,01,1957,N,N,7,7
005736,01,1957,6,6,5,N
005737,01,1957,5,5,6,N
005741,01,1957,7,7,7,N
005742,01,1995,6,7,6,N
005743,01,1957,3,4,6,N
005744,01,1957,7,6,6,N
005747,01,1957,N,N,6,6
005748,01,1957,N,N,6,6
005749,01,1957,N,N,6,6
005753,01,1957,7,7,6,N
005755,01,1957,5,6,5,N
005756,01,1957,5,5,5,N
005757,01,1957,5,5,5,N
005758,01,1957,6,6,7,N
005759,01,1957,6,6,7,N
005760,01,1957,N,N,7,7
005761,01,1957,N,N,7,6
005762,01,1957,N,N,6,6
005763,01,1957,N,N,7,6
005764,01,1957,N,N,6,6
005765,01,1957,6,5,6,N
005766,01,1957,6,7,6,N
005767,01,1957,6,6,6,N
005768,01,1957,6,6,6,N
005769,01,1957,6,7,6,N
005770,01,1957,6,7,6,N
005771,01,1957,N,N,6,6
005772,01,1957,5,5,6,N
005773,01,1957,N,N,6,6
005776,01,1957,N,N,6,6
005777,01,1957,6,7,N,N
005778,01,1957,6,6,N,N
005781,01,1957,N,N,6,6
005782,01,1957,N,N,5,6
005783,01,1957,N,N,5,5
005785,01,1957,7,7,6,N
005786,01,1957,N,N,7,6
005790,01,1957,N,N,6,6
005791,01,1957,N,N,7,7
005792,01,1957,N,N,7,7
005793,01,1957,N,N,6,6
005794,01,1957,N,N,7,7
005795,01,1957,N,N,7,7
005796,01,1957,6,5,N,N
005797,01,1957,7,7,7,N
005798,01,1957,N,N,6,6
005799,01,1957,6,6,N,N
005800,01,1957,6,6,N,N
005801,01,1957,6,6,8,N
005802,01,1957,N,N,6,5
005803,01,1957,5,6,5,N
005804,01,1957,5,7,N,N
005805,01,1957,N,N,5,5
005807,01,1957,7,7,7,N
005808,01,1957,N,N,7,6
005809,01,1957,7,7,7,N
005810,01,1957,7,7,7,N
005818,01,1957,7,7,5,N
005819,01,1957,7,6,5,N
005820,01,1957,N,N,6,7
005821,01,1957,N,N,6,7
005822,01,1957,6,6,5,N
005823,01,1957,N,N,5,5
005826,01,1957,N,N,4,6
005827,01,1957,N,N,5,6
005828,01,1957,6,5,6,N
005831,01,1957,6,6,6,N
005833,01,1957,N,N,7,6
005834,01,1957,5,5,5,N
005835,01,1957,6,6,6,N
005836,01,1957,N,N,4,6
005837,01,1957,N,N,3,5
005838,01,1957,6,6,7,N
005839,01,1957,6,5,6,N
005840,01,1957,6,5,6,N
005841,01,1957,N,N,6,6
005842,01,1957,N,N,6,6
005843,01,1957,5,6,5,N
005844,01,1957,6,5,5,N
005845,01,1957,7,6,6,N
005846,01,1957,7,7,N,N
005847,01,1957,7,6,6,N
005849,01,1957,5,5,N,N
005850,01,1957,N,N,5,4
005851,01,1957,5,5,6,N
005852,01,1957,5,5,6,N
005853,01,1957,5,5,N,N
005854,01,1957,5,5,6,N
005855,01,1957,5,5,6,N
005856,01,1957,5,5,5,N
005858,01,1957,N,N,7,7
005859,01,1957,6,7,N,N
005860,01,1957,N,N,6,4
005863,01,1957,N,N,7,7
005864,01,1957,6,5,5,N
005865,01,1957,6,6,7,N
005867,01,1957,N,N,7,6
005869,01,1957,N,N,6,6
005871,01,1957,N,N,5,7
005872,01,1957,N,N,6,7
005873,01,1957,N,N,6,6
005874,01,1957,7,7,5,N
005875,01,1957,7,5,6,N
005877,01,1957,N,N,7,6
005879,01,1957,6,5,6,N
005881,01,1957,N,N,5,6
005882,01,1957,N,N,7,7
005883,01,1957,N,N,7,7
005884,01,1957,5,5,6,N
005885,01,1957,N,N,6,7
005887,01,1957,N,N,5,4
005888,01,1957,N,N,6,7
005889,01,1957,N,N,4,6
005890,01,1957,N,N,7,7
005892,01,1957,7,8,7,N
005893,01,1957,5,6,6,N
005895,01,1957,7,7,7,N
005896,01,1957,N,N,7,6
005897,01,1957,N,N,5,6
005898,01,1957,7,7,7,N
005899,01,1957,6,6,7,N
005900,01,1991,N,N,7,7
005905,01,1957,N,N,6,6
005906,01,1957,6,6,6,N
005907,01,1957,5,6,6,N
005908,01,1957,N,N,7,7
005909,01,1957,N,N,8,7
005910,01,1957,N,N,6,7
005911,01,1957,N,N,6,6
005912,01,1957,7,7,7,N
005914,01,1959,7,6,7,N
005915,01,1957,N,N,6,6
005916,01,1957,N,N,6,5
005917,01,1957,N,N,7,7
005918,01,1957,N,N,7,7
005919,01,1957,N,N,6,6
005920,01,1957,N,N,4,4
005921,01,1957,N,N,5,6
005922,01,1957,N,N,6,6
005923,01,1957,6,6,6,N
005926,01,1957,N,N,7,6
005927,01,1964,7,7,5,N
005928,01,1957,6,6,6,N
005929,01,1957,6,6,4,N
005930,01,1957,N,N,5,7
005931,01,1957,3,3,4,N
005932,01,1957,N,N,4,6
005933,01,1957,N,N,5,5
005934,01,1957,6,6,7,N
005935,01,1957,N,N,7,7
005937,01,1957,N,N,6,7
005938,01,1957,5,6,6,N
005939,01,1957,N,N,6,6
005940,01,1957,N,N,5,6
005941,01,1957,N,N,5,7
005942,01,1957,5,5,5,N
005943,01,1957,N,N,6,6
005944,01,1957,N,N,6,7
005945,01,1957,N,N,7,5
005946,01,1957,N,N,7,7
005947,01,1957,N,N,6,6
005948,01,1957,N,N,7,7
005949,01,1957,N,N,7,6
005950,01,1957,6,6,7,N
005951,01,1957,N,N,5,5
005952,01,1957,N,N,7,7
005954,01,1957,5,5,7,N
005957,01,1957,N,N,6,4
005958,01,1957,7,6,6,N
005959,01,1957,6,5,6,N
005960,01,1957,6,5,6,N
005961,01,1957,7,7,6,N
005962,01,1957,6,7,5,N
005963,01,1957,6,7,7,N
005964,01,1957,6,6,7,N
005967,01,1957,6,5,5,N
005968,01,1957,6,5,5,N
005969,01,1957,5,5,5,N
005970,01,1957,4,4,5,N
005971,01,1957,7,7,7,N
005972,01,1957,N,N,7,7
005973,01,1957,4,4,5,N
005975,01,1957,5,5,5,N
005976,01,1957,6,6,6,N
005977,01,1957,5,5,6,N
005980,01,1941,5,5,5,N
005981,01,1957,N,N,6,7
005982,01,1957,N,N,6,7
005983,01,1957,6,7,7,N
005984,01,1957,6,7,6,N
005985,01,1957,6,6,5,N
005986,01,1957,7,7,7,N
005988,01,1957,7,7,7,N
005989,01,1957,5,4,3,N
005990,01,1957,5,6,7,N
005991,01,1957,5,6,5,N
005992,01,1957,5,5,6,N
005993,01,1957,7,6,6,N
005994,01,1957,6,6,6,N
005995,01,1957,7,7,6,N
005996,01,1957,N,N,7,6
005997,01,1957,6,7,7,N
005999,01,1952,6,5,6,N
006000,01,1952,N,N,6,7
006001,01,1957,7,7,7,N
006002,01,1957,N,N,6,6
006003,01,1957,4,5,5,N
006005,01,1957,6,7,6,N
006006,01,1957,N,N,7,7
006007,01,1957,N,N,5,6
006008,01,1957,N,N,6,6
006009,01,1957,N,N,7,7
006010,01,1957,7,6,7,N
006011,01,1957,7,7,7,N
006012,01,1957,6,7,6,N
006013,01,1957,6,6,N,N
006014,01,1957,N,N,8,7
006015,01,1957,6,7,5,N
006016,01,1957,6,6,6,N
006019,01,1957,N,N,6,6
006020,01,1957,7,6,6,N
006021,01,1994,N,N,7,6
006023,01,1957,N,N,5,6
006024,01,1957,N,N,7,7
006025,01,1957,N,N,5,7
006026,01,1957,6,7,7,N
006027,01,1957,7,6,6,N
006028,01,1957,7,5,6,N
006030,01,1957,5,6,6,N
006031,01,1957,7,7,6,N
006032,01,1958,N,N,6,7
006033,01,1957,6,6,7,N
006034,01,1957,5,4,7,N
006035,01,1957,6,6,8,N
006036,01,1957,N,N,7,6
006037,01,1957,N,N,7,7
006038,01,1957,N,N,6,6
006039,01,1957,N,N,7,7
006040,01,1957,N,N,7,6
006041,01,1957,6,5,6,N
006042,01,1957,5,5,4,N
006043,01,1957,7,7,8,N
006044,01,1957,N,N,6,6
006045,01,1957,N,N,7,5
006046,01,1957,6,7,7,N
006047,01,1957,N,N,7,7
006048,01,1957,N,N,7,6
006049,01,1957,N,N,7,7
006050,01,1957,N,N,7,6
006051,01,1957,N,N,7,6
006052,01,1957,6,6,7,N
006053,01,1957,N,N,7,6
006054,01,1957,4,6,6,N
006055,01,1957,N,N,5,6
006056,01,1957,N,N,5,6
006057,01,1957,N,N,5,6
006058,01,1957,N,N,6,6
006059,01,1957,N,N,5,6
006060,01,1957,N,N,6,6
006061,01,1957,N,N,6,6
006062,01,1957,6,4,7,N
006063,01,1957,6,6,N,N
006064,01,1957,6,6,N,N
006065,01,1957,N,N,5,6
006066,01,1957,7,6,7,N
006067,01,1957,N,N,6,6
006068,01,1957,6,6,6,N
006069,01,1957,N,N,7,7
006070,01,1957,7,7,5,N
006071,01,1957,6,6,6,N
006072,01,1957,6,6,6,N
006073,01,1957,N,N,5,5
006074,01,1957,4,4,6,N
006075,01,1900,N,N,6,6
006076,01,1900,N,N,6,6
006077,01,1919,N,N,7,6
006085,01,1936,N,N,6,7
006086,01,1936,N,N,6,6
006087,01,1941,N,N,7,6
006090,01,1958,7,7,N,N
006091,01,1958,7,7,N,N
006092,01,1958,7,7,N,N
006093,01,1958,7,6,N,N
006094,01,1958,5,5,6,N
006095,01,1958,5,5,7,N
006096,01,1958,N,N,7,6
006097,01,1958,N,N,5,5
006100,01,1958,N,N,6,6
006101,01,1958,6,7,N,N
006102,01,1958,6,7,N,N
006104,01,1958,6,6,N,N
006107,01,1958,5,6,6,N
006108,01,1958,N,N,6,7
006109,01,1958,7,7,7,N
006110,01,1958,N,N,6,7
006111,01,1958,7,7,7,N
006112,01,1958,8,6,4,N
006115,01,1958,N,N,5,6
006118,01,1958,5,7,6,N
006119,01,1987,7,6,6,N
006121,01,1958,N,N,7,6
006122,01,1958,N,N,6,6
006123,01,1959,N,N,6,6
006124,01,1958,N,N,6,6
006125,01,1958,N,N,7,6
006126,01,1958,N,N,6,7
006127,01,1958,7,6,7,N
006128,01,1958,6,6,6,N
006129,01,1958,6,6,6,N
006130,01,1958,N,N,6,6
006131,01,1958,N,N,5,6
006132,01,1958,N,N,5,5
006133,01,1958,N,N,6,6
006135,01,1958,5,6,6,N
006137,01,1958,7,7,7,N
006138,01,1958,7,7,7,N
006139,01,1968,7,7,7,N
006141,01,1958,N,N,6,6
006142,01,1958,N,N,6,6
006143,01,1958,N,N,6,7
006144,01,1958,6,6,7,N
006145,01,1994,8,8,6,N
006146,01,1958,6,6,5,N
006147,01,1958,5,5,5,N
006148,01,1958,5,5,6,N
006149,01,1958,5,5,N,N
006150,01,1958,6,6,N,N
006151,01,1958,6,6,N,N
006152,01,1958,5,6,N,N
006153,01,1958,5,5,N,N
006154,01,1958,6,5,6,N
006155,01,1958,7,7,7,N
006156,01,1958,7,7,6,N
006157,01,1958,7,7,6,N
006158,01,1958,N,N,7,7
006159,01,1958,N,N,6,6
006160,01,1958,N,N,6,7
006161,01,1958,N,N,6,7
006162,01,1958,N,N,7,6
006163,01,1958,N,N,6,6
006164,01,1958,N,N,5,5
006165,01,1958,N,N,5,5
006166,01,1958,6,6,6,N
006167,01,1958,7,7,6,N
006168,01,1958,N,N,7,7
006169,01,1958,7,7,6,N
006170,01,1958,N,N,6,7
006171,01,1958,7,7,6,N
006172,01,1958,7,7,6,N
006174,01,1958,N,N,5,5
006175,01,1958,N,N,5,6
006177,01,1948,5,6,6,N
006178,01,1958,7,7,5,N
006179,01,1958,7,7,5,N
006180,01,1958,6,7,5,N
006181,01,1958,6,7,5,N
006182,01,1958,7,7,5,N
006183,01,1958,7,7,6,N
006184,01,1958,N,N,5,6
006185,01,1958,N,N,6,5
006187,01,1958,7,7,7,N
006188,01,1958,7,7,7,N
006189,01,1958,N,N,7,7
006190,01,1958,6,7,6,N
006193,01,1958,5,5,4,N
006194,01,1958,7,7,6,N
006195,01,1958,7,7,7,N
006196,01,1958,N,N,6,7
006197,01,1958,7,6,6,N
006198,01,1958,N,N,5,6
006199,01,1958,6,6,7,N
006200,01,1958,6,6,6,N
006201,01,1958,5,5,5,N
006203,01,1958,N,N,6,6
006204,01,1958,N,N,6,5
006205,01,1959,7,7,6,N
006206,01,1958,7,7,7,N
006207,01,1955,7,9,7,N
006208,01,1959,7,7,7,N
006210,01,1958,7,7,6,N
006212,01,1958,N,N,7,7
006213,01,1958,N,N,5,7
006214,01,1958,N,N,6,6
006216,01,1958,N,N,6,7
006217,01,1958,N,N,7,7
006218,01,1958,N,N,6,7
006221,01,1958,6,5,5,N
006222,01,1958,5,3,5,N
006225,01,1958,6,5,6,N
006226,01,1958,7,6,6,N
006227,01,1958,7,7,7,N
006228,01,1940,N,N,7,6
006229,01,1958,6,6,N,N
006230,01,1958,N,N,7,7
006231,01,1958,N,N,7,7
006232,01,1958,N,N,6,7
006234,01,1958,7,7,7,N
006236,01,1958,7,6,7,N
006237,01,1958,7,7,7,N
006239,01,1958,N,N,6,7
006240,01,1958,N,N,7,7
006241,01,1958,N,N,6,7
006242,01,1991,7,7,6,N
006243,01,1958,N,N,5,6
006244,01,1958,7,7,6,N
006245,01,1958,N,N,8,7
006246,01,1958,N,N,7,7
006247,01,1958,6,5,7,N
006248,01,1958,N,N,7,7
006249,01,1958,N,N,7,7
006251,01,1958,N,N,6,6
006253,01,1958,6,7,8,N
006254,01,1958,7,7,5,N
006255,01,1958,N,N,7,7
006256,01,1958,N,N,6,7
006257,01,1958,N,N,6,7
006258,01,1958,N,N,7,6
006259,01,1958,N,N,7,7
006260,01,1958,N,N,6,6
006261,01,1958,N,N,7,7
006262,01,1958,N,N,7,7
006263,01,1958,N,N,7,7
006264,01,1958,N,N,7,7
006265,01,1958,N,N,7,7
006266,01,1958,N,N,7,7
006267,01,1958,N,N,7,7
006268,01,1958,N,N,7,7
006269,01,1958,N,N,7,7
006271,01,1968,N,N,5,6
006272,01,1958,7,6,6,N
006273,01,1958,N,N,6,6
006277,01,1992,7,7,6,N
006278,01,1958,7,7,5,N
006279,01,1958,N,N,6,6
006280,01,1958,N,N,5,5
006281,01,1958,7,7,7,N
006284,01,1958,7,7,7,N
006287,01,1958,8,8,7,N
006288,01,1958,N,N,7,6
006289,01,1958,7,7,8,N
006290,01,1958,6,6,6,N
006291,01,1958,N,N,5,7
006292,01,1958,7,7,5,N
006293,01,1958,7,7,6,N
006294,01,1958,N,N,7,6
006295,01,1958,6,6,6,N
006297,01,1958,4,4,6,N
006298,01,1958,N,N,5,5
006299,01,1958,5,6,5,N
006300,01,1958,6,6,6,N
006301,01,1967,N,N,7,6
006302,01,1967,N,N,6,6
006308,01,1958,8,7,7,N
006309,01,1958,6,6,7,N
006310,01,1958,N,N,8,7
006311,01,1958,7,6,7,N
006312,01,1958,6,7,7,N
006313,01,1958,7,7,7,N
006314,01,1958,N,N,6,7
006315,01,1958,N,N,7,6
006316,01,1958,N,N,5,5
006318,01,1958,5,6,5,N
006319,01,1958,N,N,6,6
006320,01,1958,6,6,6,N
006321,01,1958,6,7,7,N
006322,01,1958,6,6,6,N
006323,01,1958,6,7,6,N
006324,01,1958,N,N,7,7
006325,01,1958,7,7,7,N
006326,01,1958,N,N,7,7
006327,01,1958,N,N,6,6
006328,01,1958,7,7,7,N
006329,01,1964,N,N,5,6
006330,01,1958,N,N,6,6
006331,01,1958,N,N,6,5
006332,01,1958,6,7,5,N
006334,01,1958,N,N,7,7
006335,01,1958,6,6,6,N
006337,01,1958,6,7,7,N
006339,01,1958,N,N,7,7
006340,01,1958,N,N,7,7
006341,01,1958,N,N,7,7
006342,01,1958,N,N,6,6
006343,01,1958,N,N,6,7
006344,01,1958,6,5,8,N
006345,01,1958,N,N,6,6
006346,01,1958,N,N,6,6
006347,01,1958,7,7,6,N
006348,01,1958,N,N,7,7
006349,01,1958,6,7,N,N
006350,01,1958,N,N,7,7
006351,01,1958,N,N,6,7
006352,01,1958,N,N,8,6
006353,01,1958,N,N,5,4
006354,01,1958,N,N,7,7
006355,01,1958,5,4,7,N
006357,01,1959,7,5,6,N
006358,01,1959,N,N,6,7
006359,01,1959,N,N,6,7
006360,01,1952,6,5,5,N
006362,01,1958,6,6,5,N
006365,01,1958,5,5,5,N
006368,01,1958,7,7,6,N
006369,01,1958,6,7,6,N
006370,01,1958,N,N,6,7
006371,01,1958,6,7,6,N
006372,01,1958,N,N,7,7
006373,01,1958,6,6,N,N
006374,01,1958,7,7,6,N
006375,01,1958,N,N,6,6
006376,01,1958,N,N,7,6
006377,01,1958,6,5,7,N
006378,01,1958,6,5,7,N
006379,01,1958,6,7,6,N
006381,01,1958,7,7,7,N
006382,01,1958,6,6,5,N
006384,01,1958,4,3,6,N
006385,01,1958,7,7,6,N
006386,01,1958,N,N,6,6
006387,01,1958,6,6,N,N
006388,01,1958,6,5,7,N
006389,01,1958,5,4,5,N
006390,01,1958,7,7,6,N
006391,01,1958,7,6,6,N
006392,01,1958,7,7,5,N
006393,01,1958,N,N,5,5
006394,01,1958,7,7,7,N
006395,01,1958,N,N,6,6
006396,01,1958,N,N,7,6
006397,01,1958,N,N,7,7
006398,01,1958,N,N,7,7
006399,01,1958,N,N,6,6
006404,01,1958,7,7,7,N
006405,01,1958,N,N,6,7
006406,01,1958,N,N,3,4
006407,01,1958,5,6,N,N
006408,01,1958,5,6,N,N
006409,01,1958,6,7,N,N
006410,01,1958,6,7,N,N
006411,01,1958,5,6,N,N
006412,01,1958,5,6,N,N
006413,01,1958,N,N,6,6
006414,01,1958,5,6,N,N
006415,01,1958,5,6,N,N
006416,01,1958,6,6,7,N
006417,01,1958,N,N,7,7
006418,01,1958,N,N,7,7
006419,01,1958,5,4,5,N
006424,01,1958,5,4,4,N
006426,01,1958,6,6,6,N
006427,01,1958,N,N,6,6
006429,01,1900,N,N,6,7
006430,01,1900,N,N,6,5
006434,01,1930,5,4,6,N
006437,01,1959,6,7,N,N
006438,01,1959,6,6,N,N
006439,01,1959,N,N,6,7
006440,01,1959,N,N,6,7
006441,01,1959,N,N,6,6
006442,01,1959,N,N,6,6
006443,01,1959,5,6,6,N
006444,01,1959,5,6,6,N
006447,01,1959,N,N,6,6
006448,01,1959,N,N,5,5
006449,01,1959,6,6,N,N
006452,01,1959,N,N,7,6
006453,01,1959,N,N,6,6
006454,01,1959,N,N,6,6
006455,01,1959,N,N,6,7
006456,01,1959,5,6,N,N
006457,01,1959,7,7,N,N
006458,01,1959,6,5,7,N
006459,01,1959,5,5,6,N
006460,01,1959,N,N,5,4
006461,01,1959,5,5,N,N
006462,01,1959,6,5,N,N
006463,01,1959,N,N,5,4
006464,01,1959,5,5,N,N
006465,01,1959,N,N,6,4
006466,01,1959,N,N,6,5
006467,01,1959,6,6,N,N
006468,01,1959,N,N,6,5
006469,01,1959,N,N,5,5
006470,01,1959,5,4,6,N
006471,01,1959,5,4,6,N
006472,01,1959,5,5,6,N
006473,01,1959,5,4,6,N
006474,01,1959,N,N,6,4
006475,01,1959,6,6,N,N
006476,01,1959,6,6,N,N
006477,01,1959,7,7,N,N
006478,01,1959,N,N,5,6
006479,01,1959,N,N,5,4
006480,01,1959,6,6,N,N
006481,01,1959,6,6,N,N
006482,01,1959,N,N,6,6
006483,01,1959,N,N,5,6
006484,01,1959,6,6,N,N
006485,01,1959,6,5,N,N
006486,01,1959,5,5,N,N
006487,01,1959,5,6,N,N
006488,01,1959,N,N,6,7
006489,01,1959,6,6,N,N
006490,01,1959,6,6,N,N
006491,01,1959,5,6,N,N
006492,01,1959,5,6,N,N
006493,01,1959,5,5,N,N
006494,01,1959,6,6,N,N
006495,01,1959,4,6,N,N
006496,01,1959,4,6,N,N
006497,01,1959,5,7,N,N
006498,01,1959,5,6,N,N
006499,01,1959,5,6,N,N
006500,01,1959,5,6,N,N
006501,01,1959,5,5,6,N
006503,01,1959,6,6,7,N
